Pecha ID, Title, Author, Source ID, Creation Date, Last Update
I0B5257EF,རིགས་ལམ་སྦྱོང་སྟངས་དང་སྦྱར་བའི་དངོས་གཞིའི་སློབ་དེབ་རིག་པའི་ཉིན་བྱེད།,-,http://purl.bdrc.io/resource/W1KG15995,2023-03-08 20:27:29.314995,2023-02-01 00:00:00+00:00
I4946984A,དཔལ་རྡོ་རྗེ་འཇིགས་བྱེད་ཆེན་པོའི་དབང་བཤད་སྐུ་གསུམ་རིན་ཆེན་བང་མཛོད།,ཏཱ་ལའི་བླ་མ ༠༧་བསྐལ་བཟང་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1AC39,2023-03-08 20:27:45.832358,2023-02-01 00:00:00+00:00
I05FA917F,ལམ་རིམ་བླ་མ་བརྒྱུད་པའི་རྣམ་ཐར།,ཚེ་མཆོག་གླིང་ཡོངས་འཛིན་ཡེ་ཤེས་རྒྱལ་མཚན།,http://purl.bdrc.io/resource/W1KG18139,2023-03-08 20:28:18.241914,2023-02-01 00:00:00+00:00
I8A26A61A,དབུ་མ་སྣང་བ།,ཀ་མ་ལ་ཤཱི་ལ།,http://purl.bdrc.io/resource/W1AC223,2023-03-08 20:28:38.923607,2023-02-01 00:00:00+00:00
I1245C5F3,གསུང་འབུམ། ཁྲི་གུང་ཐང་སྐུ་ཕྲེང་དྲུག་པ།,གུང་ཐང ༠༦་འཇིགས་མེད་བསྟན་པའི་དབང་ཕྱུག,http://purl.bdrc.io/resource/W3CN7913,2023-03-08 20:29:10.043834,2023-02-01 00:00:00+00:00
IFC5B6AB9,ཀུན་མཁྱེན་ངག་གི་དབང་པོའི་རང་རྣམ།,མཁན་པོ་ངག་དགའ,http://purl.bdrc.io/resource/W30429,2023-03-08 20:29:32.252636,2023-02-01 00:00:00+00:00
I4F9DA61C,ལེགས་བཤད་འོད་དཀར་འཕྲེང་བ། ༼༡༥༽,ཕྱོགས་བཞི་བློ་བཟང་ཡེ་ཤེས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG16213,2023-03-08 20:29:48.381036,2023-02-01 00:00:00+00:00
ID6BE737A,རྒྱལ་སྲས་ལག་ལེན་རྩ་འགྲེལ་གཅེས་བསྡུས།,རྒྱལ་སྲས་ཐོགས་མེད་བཟང་པོ།,http://purl.bdrc.io/resource/W1KG25122,2023-03-08 20:30:06.618910,2023-02-01 00:00:00+00:00
I389BE054,བྱང་ཆུབ་སེམས་དཔའི་སྤྱོད་པ་ལ་འཇུག་པའི་སྒྲུང་འགྲེལ་དང་གཏམ་རྒྱུད།,མཚོ་སྣ་བ་ཤེས་རབ་བཟང་པོ།,http://purl.bdrc.io/resource/W1KG1796,2023-03-08 20:30:21.890045,2023-02-01 00:00:00+00:00
I81FFA0A9,དག་ཡིག་ལྷ་ཆབ་འཁྱིལ་བ།,བསྐལ་བཟང་ལུང་རྟོགས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG14491,2023-03-08 20:30:35.961448,2023-02-01 00:00:00+00:00
I13513C1B,ཆོས་འབྱུང་ཀུན་བཏུས་པདྨ་དཀར་པོའི་ཆུན་པོ་བློ་གསལ་འདྲེན་བྱེད་བདུད་རྩིའི་དཔལ་ཡོན།,བློ་བཟང་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG16208,2023-03-08 20:30:51.025707,2023-02-01 00:00:00+00:00
I4AACD4B2,ཕུགས་ནོར་དང་པོའི་གཟི་དཔལ།,-,http://purl.bdrc.io/resource/W1KG8317,2023-03-08 20:31:08.096431,2023-02-01 00:00:00+00:00
IF24EB7B4,ཆོས་རྗེ་ནམ་མཁའ་སེང་གེའི་རྣམ་ཐར་དང་མན་ངག་ལྷན་ཐབས་ལྟར་གྱི་ཧ་ནུ་མན་ཐའི་རོལ་རྩེད།,རྔ་རྒོད ༠༣་ནམ་མཁའ་སེངྒེ,http://purl.bdrc.io/resource/W11757,2023-03-08 20:31:23.961918,2023-02-01 00:00:00+00:00
I101100BF,འདུལ་བའི་ཚིག་ལེའུར་བྱས་པ་མེ་ཏོག་ཕྲེང་རྒྱུད།,སྙེལ་ཅོར་དགེ་སློང་པྲཛྙཱ་ཀཱིརྟི།,http://purl.bdrc.io/resource/W3CN5405,2023-03-08 20:31:39.560780,2023-02-01 00:00:00+00:00
I128D1216,རྒྱལ་སྲས་ལག་ལེན་གྱི་ཟིན་བྲིས་སྨྲ་སེང་ཆོས་རྗེའི་ཞལ་ཁྲིད།,མཁན་པོ་འཇིགས་ཕུན།,http://purl.bdrc.io/resource/W2PD19374,2023-03-08 20:31:54.427893,2023-02-01 00:00:00+00:00
IB4A77DE4,ལམ་རིམ་ཆུང་ངུའི་ཟིན་བྲིས།,ཀེའུ་ཚང་འཇམ་དབྱངས་སྨོན་ལམ།,http://purl.bdrc.io/resource/W1KG6256,2023-03-08 20:32:13.780249,2023-02-01 00:00:00+00:00
I8F40DD5E,ཀུན་བཟང་མཉམ་ཉིད་ཀྱི་རྒྱུད་སོགས་སྔགས་རྫོགས་ཀྱི་རྒྱུད་སྡེ།,ཁུ་ཙ་ཟླ་འོད།,http://purl.bdrc.io/resource/W3PD406,2023-03-08 20:32:33.358234,2023-02-01 00:00:00+00:00
IDF5CB72D,ཕྱི་གླིང་ལྕགས་རྫོང་།,-,http://purl.bdrc.io/resource/W1PD137783,2023-03-08 20:32:56.637021,2023-02-01 00:00:00+00:00
I1D1C7C11,ཆོས་འབྱུང་བསྟན་པའི་པདྨ་རྒྱས་པའི་ཉིན་བྱེད།,འབྲུག་ཆེན ༠༤་པདྨ་དཀར་པོ།,http://purl.bdrc.io/resource/W1KG4304,2023-03-08 20:33:20.760576,2023-02-01 00:00:00+00:00
I7443A874,འདུལ་འགྲེལ་བློ་གསར་འཇུག་ངོགས་གསེར་གྱི་ཐེམ་སྐས།,ཕ་ར་དགེ་བཤེས་རྣམ་རྒྱལ་དབང་ཆེན།,http://purl.bdrc.io/resource/W1KG17112,2023-03-08 20:33:36.728668,2023-02-01 00:00:00+00:00
IDC9F8418,བསེ་ཚང་བློ་བཟང་དཔལ་ལྡན་གྱི་གསུང་འབུམ།,བསེ་ཚང ༠༦་བློ་བཟང་དཔལ་ལྡན་ཆོས་ཀྱི་རྡོ་རྗེ།,http://purl.bdrc.io/resource/W1PD137800,2023-03-08 20:34:34.640637,2023-02-01 00:00:00+00:00
IF21A2EA6,ཡོངས་འཛིན་ཡེ་ཤེས་རྒྱལ་མཚན་གྱི་རྣམ་ཐར་ཐུབ་བསྟན་པདྨོ་རྒྱས་པའི་ཉིན་བྱེད།,ཏཱ་ལའི་བླ་མ ༠༨་འཇམ་དཔལ་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG25056,2023-03-08 20:35:01.093203,2023-02-01 00:00:00+00:00
IAA922D41,རྒྱལ་དབང་འབྲུག་པ་དཀར་བརྒྱུད་ཕྲིན་ལས་ཤིང་རྟའི་རྣམ་ཐར།,རིན་ཆེན་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG4600,2023-03-08 20:35:18.065385,2023-02-01 00:00:00+00:00
IEDCF5AEC,གཉུག་སེམས་སྐོར་གསུམ་དང་གཞུང་སྤྱིའི་དཀའ་གནད།,འཇུ་མི་ཕམ་འཇམ་དབྱངས་རྣམ་རྒྱལ་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG13017,2023-03-08 20:35:37.108078,2023-02-01 00:00:00+00:00
I58FA5E85,ལས་འབྲས་ཀྱི་རྣམ་གཞག་བཤད་པའི་ལས་འབྲས་གསལ་བའི་མེ་ལོང་སོགས།,བཙུན་པ་བློ་བཟང་སྙན་གྲགས།,http://purl.bdrc.io/resource/W1KG25153,2023-03-08 20:35:58.150232,2023-02-01 00:00:00+00:00
I31A18936,ཚད་མ་རིག་གཏེར་དར་ཊཱིཀ་དང་བདེན་གཉིས་ཀྱི་དར་ཊཱིཀ,རྒྱལ་ཚབ་དར་མ་རིན་ཆེན།,http://purl.bdrc.io/resource/W1KG25195,2023-03-08 20:36:16.866229,2023-02-01 00:00:00+00:00
I858058D6,ལྷ་སའི་དམངས་ཁྲོད་སྒྲུང་གཏམ།,-,http://purl.bdrc.io/resource/W1KG20929,2023-03-08 20:36:31.153173,2023-02-01 00:00:00+00:00
I742BB9FA,མཁས་དབང་བློ་བཟང་རྒྱ་མཚོའི་བློ་རིགས།,ཕུ་ཁང་དགེ་བཤེས་བློ་བཟང་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG16464,2023-03-08 20:36:45.677269,2023-02-01 00:00:00+00:00
I33A5348C,བརྡ་སྤྲོད་དཀའ་འགྲེལ།,རྒན་གྱའི་དཀོན་མཆོག་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W3MS838,2023-03-08 20:37:00.193733,2023-02-01 00:00:00+00:00
IE0902F69,འགོག་གླིང་།,བསམ་གྲུབ།,http://purl.bdrc.io/resource/W3PD394,2023-03-08 20:37:19.170769,2023-02-01 00:00:00+00:00
I0E33DE44,ལེགས་བཤད་གཅེས་བཏུས།,གུང་ཐང་བསྟན་པའི་སྒྲོན་མེ།,http://purl.bdrc.io/resource/W3CN5186,2023-03-08 20:37:37.383541,2023-02-01 00:00:00+00:00
I112D198F,གཏན་བདེའི་གཞི་མ་སྲིད་པའི་རྒྱུད་རིམ་ལ་བརྟག་པ་སྟེ་ལེགས་གནས་ཀུན་འདུས།,ཕུ་ཁང་དགེ་བཤེས་བློ་བཟང་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1AC35,2023-03-08 20:37:52.258249,2023-02-01 00:00:00+00:00
IB8D48527,ལེགས་བཤད་འོད་དཀར་འཕྲེང་བ། ༼༡༤༽,སློབ་དཔོན་ཡོན་ཏན་འོད།,http://purl.bdrc.io/resource/W1KG16214,2023-03-08 20:38:10.924549,2023-02-01 00:00:00+00:00
IC5149CB7,དབུ་མ་ལ་འཇུག་པའི་ཚིག་འགྲེལ་ལེགས་བཤད་རྗེས་འབྲང་།,ཁལ་ཁ་ངག་དབང་དཔལ་ལྡན།,http://purl.bdrc.io/resource/W1AC26,2023-03-08 20:38:30.766383,2023-02-01 00:00:00+00:00
I1E54444A,དྭགས་པོ་ཆོས་བཞིའི་རྩ་འགྲེལ།,ལ་ཡག་པ་བྱང་ཆུབ་དངོས་གྲུབ།,http://purl.bdrc.io/resource/W1KG18170,2023-03-08 20:38:48.440696,2023-02-01 00:00:00+00:00
IDF067682,གེ་སར་སྒྲུང་གི་ས་མིང་ཞིབ་འཇུག,སྨན་ཤུལ་རིན་ཆེན་རྡོ་རྗེ།,http://purl.bdrc.io/resource/W1AC361,2023-03-08 20:39:11.201026,2023-02-01 00:00:00+00:00
I21072C7E,གསུང་འབུམ། རྒྱལ་དབང་བསོད་ནམས་རྒྱ་མཚོ།,བསོད་ནམས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1PD137879,2023-03-08 20:39:30.434910,2023-02-01 00:00:00+00:00
I00005045,འདུལ་བའི་སྡེ་སྣོད་ལེགས་བཤད་སྐལ་བཟང་ནོར་བུའི་ཕྲེང་བ།,པཎ་ཆེན་བདེ་ལེགས་ཉི་མ།,http://purl.bdrc.io/resource/W1KG25264,2023-03-08 20:39:50.177388,2023-02-01 00:00:00+00:00
IFB324196,ཙ་རི་སྨན་རྫོང་།,-,http://purl.bdrc.io/resource/W1KG16803,2023-03-08 20:40:13.411585,2023-02-01 00:00:00+00:00
I88F2E4F2,ལམ་རིམ་བདུད་རྩི་སྙིང་པོ།,ཀོང་པོ་ཡེ་ཤེས་བརྩོན་འགྲུས།,http://purl.bdrc.io/resource/W1KG25144,2023-03-08 20:40:29.770551,2023-02-01 00:00:00+00:00
I4F64D463,གྲུབ་པའི་རིག་འཛིན་ཆེན་པོ་རང་རིག་རྡོ་རྗེའི་གསུང་གཅེས་བཏུས།,ཉག་བླ་རང་རིག་རྡོ་རྗེ།,http://purl.bdrc.io/resource/W3CN8185,2023-03-08 20:40:48.114161,2023-02-01 00:00:00+00:00
I40A09D11,ཀུན་མཁྱེན་པདྨ་དཀར་པོའི་རྣམ་ཐར་སྙན་ངག་ཅན་གྱི་འགྲེལ་བ།,མཁན་པོ་ཕྲིན་ལས་རྡོ་རྗེ།,http://purl.bdrc.io/resource/W1KG15846,2023-03-08 20:41:02.184262,2023-02-01 00:00:00+00:00
I0611E275,དགའ་ལྡན་ཤར་རྩེའི་ཆོས་སྤྱོད་མཛད་རིམ་ངོ་མཚར་བསྟན་པའི་མཛེས་རྒྱན་ཉིན་བྱེད་སྣང་བའི་ཡང་གསལ།,-,http://purl.bdrc.io/resource/W1KG24220,2023-03-08 20:41:32.566056,2023-02-01 00:00:00+00:00
I4E914622,སྐབས་བཞི་པའི་སྡོམ་འགྲེལ་དང་ཤེས་ཁྱད་བྱེད་ངོའི་མཚན་ཉིད་བཞིའི་རྣམ་གཞག,གུང་ཐང་བློ་གྲོས་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1AC20,2023-03-08 20:41:53.404994,2023-02-01 00:00:00+00:00
ID6796720,མངོན་པ་མཛོད་ཀྱི་རྣམ་བཤད་བློ་གསལ་བློའི་པདྨ་ཁ་འབྱེད།,དངོས་གྲུབ་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG25174,2023-03-08 20:42:13.132923,2023-02-01 00:00:00+00:00
I7BAAB10F,ཏཱ་རེ་ལྷ་མོ་དང་ནམ་སྤྲུལ་འཇིགས་མེད་ཕུན་ཚོགས་ཀྱི་གཏེར་ཆོས།,ནམ་མཁའ་གླིང་པ།,http://purl.bdrc.io/resource/W2PD17467,2023-03-08 20:42:32.121501,2023-02-01 00:00:00+00:00
IDB9E2D2C,རྒྱས་པའི་བསྟན་བཅོས་ཚད་མ་རྣམ་འགྲེལ།,ཆོས་གྲགས།,http://purl.bdrc.io/resource/W1AC56,2023-03-08 20:42:47.922139,2023-02-01 00:00:00+00:00
ID74AFCDF,གཞོམ་མེད་ཀྱི་ནཱ་ད།,-,http://purl.bdrc.io/resource/W3CN547,2023-03-08 20:43:01.391639,2023-02-01 00:00:00+00:00
I0D1F6110,ལྷ་སའི་དམངས་ཁྲོད་ཀྱི་གླུ་གཞས།,-,http://purl.bdrc.io/resource/W3CN5519,2023-03-08 20:43:30.259178,2023-02-01 00:00:00+00:00
I22F72B64,དམ་པའི་ཆོས་མངོན་པ་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་པ་མངོན་པའི་རྒྱན།,མཆིམས་འཇམ་པའི་དབྱངས།,http://purl.bdrc.io/resource/W1KG15593,2023-03-08 20:43:55.456618,2023-02-01 00:00:00+00:00
IA121A040,ཚད་མ་རིགས་རྒྱན།,དགེ་འདུན་གྲུབ་པ།,http://purl.bdrc.io/resource/W1KG16157,2023-03-08 20:44:15.385132,2023-02-01 00:00:00+00:00
I1F25088B,ཆོས་མངོན་རིན་ཆེན་འདྲེན་པའི་ཤིང་རྟ།,ཏཱ་ལའི་བླ་མ ༠༥་ངག་དབང་བློ་བཟང་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W1KG25213,2023-03-08 20:44:32.475620,2023-02-01 00:00:00+00:00
I4977B6F9,ཤའི་ཉེས་དམིགས་གནད་ཀྱི་མེ་བཙའ,མཆོག་སྤྲུལ་ཀུན་དགའ་བསྟན་འཛིན།,http://purl.bdrc.io/resource/W1KG18532,2023-03-08 20:44:45.715306,2023-02-01 00:00:00+00:00
ID392E153,སུམ་རྟགས་སྙན་གསུམ་གྱི་རྩ་བ།,དབྱུག་པ་ཅན།,http://purl.bdrc.io/resource/W1KG25009,2023-03-08 20:44:59.477477,2023-02-01 00:00:00+00:00
I2C99DB00,བློ་བཟང་དགོངས་རྒྱན་མུ་ཏིག་ཕྲེང་མཛེས་དེབ་སོ་དྲུག་པ།,ལེགས་པ་ཆོས་འབྱོར།,http://purl.bdrc.io/resource/W1KG24060,2023-03-08 20:45:16.965729,2023-02-01 00:00:00+00:00
I06609B31,སྒྲུབ་ཐབས་ལ་བརྟེན་ནས་རང་གི་ནུ་བོ་བར་སྲིད་དུ་འཁྱམས་པ་དང་འཕྲད་ཚུལ།,གུ་རུ་ཉི་ཟླ་འོད་ཟེར།,http://purl.bdrc.io/resource/W3CN5414,2023-03-08 20:45:29.589073,2023-02-01 00:00:00+00:00
I644942C4,གསུང་འབུམ། དབྲ་སྟོན་ངག་དབང་བསྐལ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,དབྲ་སྟོན་སྐལ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,http://purl.bdrc.io/resource/W4CZ62374,2023-03-08 20:45:58.712303,2023-02-01 00:00:00+00:00
IEE6B3F9C,དེང་རབས་ཀྱི་བཟའ་བཏུང་གི་འཕྲོད་བསྟེན་བྱ་ཚུལ་མདོར་བསྡུས།,མཁན་པོ་ཚུལ་ཁྲིམས་བློ་གྲོས།,http://purl.bdrc.io/resource/W1KG13770,2023-03-08 20:46:16.212315,2023-02-01 00:00:00+00:00
I46D36686,དབུ་མ་དགོངས་རྒྱན་རིན་པོ་ཆེའི་འཕྲེང་བ།,པཎ་ཆེན་བདེ་ལེགས་ཉི་མ།,http://purl.bdrc.io/resource/W1KG25267,2023-03-08 20:46:33.406697,2023-02-01 00:00:00+00:00
I43FFAEEA,ཕར་ཕྱིན་མཐའ་དཔྱོད་མཁས་པའི་མགུལ་རྒྱན།,སེ་ར་རྗེ་བཙུན་ཆོས་ཀྱི་རྒྱལ་མཚན།,http://purl.bdrc.io/resource/W1KG16139,2023-03-08 20:46:51.318917,2023-02-01 00:00:00+00:00
I3C33C873,བདུད་རྩི་སྨན་གྱི་མདོ་ཆོག,འཇུ་མི་ཕམ་འཇམ་དབྱངས་རྣམ་རྒྱལ་རྒྱ་མཚོ།,http://purl.bdrc.io/resource/W8LS19177,2023-03-08 20:47:11.628758,2023-02-01 00:00:00+00:00
